TransactionID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,Revenue,Cost,Profit
T02740,2024-02-20,C172,P010,S001,2,0.05,2268.8279999999995,1677.9,590.9279999999994
T02741,2024-08-29,C162,P045,S003,1,0.1,1691.172,1004.56,686.6120000000001
T02742,2025-06-04,C008,P025,S004,3,0.1,1158.705,776.1600000000001,382.54499999999985
T02743,2024-12-28,C091,P022,S002,3,0.15,65.2035,57.150000000000006,8.0535
T02744,2024-02-22,C084,P017,S004,3,0.05,3551.4134999999997,2500.56,1050.8534999999997
T02745,2025-07-30,C143,P001,S005,3,0.15,4267.9095,3970.1400000000003,297.7694999999994
T02746,2024-10-03,C200,P001,S002,4,0.0,6694.76,5293.52,1401.2399999999998
T02747,2024-01-22,C091,P037,S005,5,0.05,9275.0875,7256.35,2018.7374999999993
T02748,2025-02-09,C079,P023,S001,1,0.15,1596.6995,1014.91,581.7895
T02749,2024-08-27,C160,P028,S004,2,0.15,1145.426,726.66,418.76599999999996
T02750,2024-01-14,C068,P041,S004,3,0.1,4414.527,3129.87,1284.6570000000002
T02751,2024-07-06,C093,P042,S002,2,0.1,816.5160000000001,633.26,183.25600000000009
T02752,2024-12-15,C029,P001,S002,5,0.1,7531.6050000000005,6616.900000000001,914.7049999999999
T02753,2024-11-21,C194,P040,S005,5,0.05,8291.6475,6612.200000000001,1679.4474999999984
T02754,2024-04-01,C159,P043,S001,2,0.0,1128.84,587.92,540.92
T02755,2025-01-10,C183,P010,S005,4,0.1,4298.831999999999,3355.8,943.0319999999992
T02756,2025-01-29,C184,P010,S003,5,0.1,5373.54,4194.75,1178.79
T02757,2024-07-25,C035,P030,S004,1,0.1,26.316,15.28,11.036
T02758,2023-11-01,C083,P011,S002,4,0.0,994.28,762.68,231.60000000000002
T02759,2025-06-26,C141,P017,S002,3,0.0,3738.33,2500.56,1237.77
T02760,2024-08-08,C058,P047,S002,2,0.05,2274.642,1445.48,829.1619999999998
T02761,2023-12-30,C166,P010,S002,2,0.0,2388.24,1677.9,710.3399999999997
T02762,2024-09-23,C063,P015,S001,5,0.15,1149.4125,938.0,211.4124999999999
T02763,2025-01-24,C107,P002,S005,5,0.05,3889.11,2638.1,1251.0100000000002
T02764,2023-11-10,C048,P045,S005,5,0.15,7986.089999999999,5022.799999999999,2963.29
T02765,2024-06-27,C192,P050,S003,3,0.1,2820.5280000000002,2325.21,495.3180000000002
T02766,2025-05-30,C095,P050,S003,2,0.1,1880.3520000000003,1550.14,330.2120000000002
T02767,2025-06-22,C020,P046,S002,3,0.05,3321.3044999999997,2779.6499999999996,541.6545000000001
T02768,2025-07-20,C025,P011,S005,4,0.1,894.852,762.68,132.17200000000003
T02769,2025-03-05,C155,P034,S002,3,0.05,1219.9425,738.21,481.7325000000001
T02770,2025-05-07,C069,P026,S005,1,0.15,863.396,584.4,278.996
T02771,2023-12-12,C128,P045,S005,4,0.0,7516.32,4018.24,3498.08
T02772,2024-05-30,C006,P030,S005,4,0.0,116.96,61.12,55.839999999999996
T02773,2023-11-02,C123,P036,S002,1,0.1,1351.314,1167.73,183.58400000000006
T02774,2024-01-22,C185,P003,S003,5,0.1,1519.335,845.15,674.1850000000001
T02775,2025-07-01,C183,P039,S005,4,0.15,1839.1960000000001,1593.0,246.19600000000014
T02776,2024-08-23,C102,P040,S002,4,0.1,6284.196,5289.76,994.4359999999997
T02777,2024-08-13,C085,P043,S002,5,0.15,2398.785,1469.8,928.9849999999999
T02778,2024-09-01,C197,P021,S005,5,0.1,5522.58,4885.45,637.1300000000001
T02779,2024-03-07,C157,P013,S001,3,0.0,3404.3999999999996,2025.3000000000002,1379.0999999999995
T02780,2024-08-09,C158,P041,S001,5,0.15,6948.7925,5216.45,1732.3424999999997
T02781,2025-09-02,C188,P023,S002,2,0.05,3569.093,2029.82,1539.273
T02782,2025-06-18,C008,P045,S004,1,0.1,1691.172,1004.56,686.6120000000001
T02783,2024-01-14,C025,P026,S004,5,0.15,4316.9800000000005,2922.0,1394.9800000000005
T02784,2025-01-24,C098,P009,S004,2,0.1,221.742,160.72,61.02199999999999
T02785,2024-02-15,C025,P010,S003,3,0.05,3403.2419999999997,2516.8500000000004,886.3919999999994
T02786,2024-10-03,C065,P045,S004,1,0.05,1785.1259999999997,1004.56,780.5659999999998
T02787,2025-05-15,C103,P021,S002,2,0.1,2209.032,1954.18,254.8520000000001
T02788,2024-06-23,C087,P038,S004,1,0.1,330.237,285.23,45.007000000000005
T02789,2025-03-17,C156,P044,S001,5,0.0,6432.75,3987.7,2445.05
T02790,2023-11-03,C025,P023,S002,1,0.0,1878.47,1014.91,863.5600000000001
T02791,2025-07-19,C084,P027,S004,3,0.0,3816.69,2857.95,958.7400000000002
T02792,2024-09-29,C018,P033,S002,2,0.15,3058.249,2658.3,399.9489999999996
T02793,2024-08-25,C138,P037,S002,3,0.0,5857.950000000001,4353.8099999999995,1504.1400000000012
T02794,2024-04-04,C154,P002,S003,5,0.05,3889.11,2638.1,1251.0100000000002
T02795,2024-02-26,C181,P040,S002,5,0.05,8291.6475,6612.200000000001,1679.4474999999984
T02796,2023-11-15,C008,P012,S005,1,0.0,1193.09,818.24,374.8499999999999
T02797,2023-11-06,C075,P024,S001,3,0.05,4239.1185000000005,2439.21,1799.9085000000005
T02798,2023-12-10,C026,P028,S004,2,0.05,1280.1819999999998,726.66,553.5219999999998
T02799,2024-06-30,C117,P033,S005,4,0.15,6116.498,5316.6,799.8979999999992
T02800,2024-07-18,C172,P008,S005,1,0.1,98.802,70.59,28.212000000000003
T02801,2024-02-06,C094,P046,S002,2,0.15,1981.1289999999997,1853.1,128.02899999999977
T02802,2025-03-23,C104,P002,S001,3,0.0,2456.2799999999997,1582.8600000000001,873.4199999999996
T02803,2024-01-02,C169,P028,S005,1,0.0,673.78,363.33,310.45
T02804,2024-02-17,C135,P044,S005,5,0.15,5467.8375,3987.7,1480.1374999999998
T02805,2025-01-23,C073,P034,S003,2,0.15,727.685,492.14,235.54499999999996
T02806,2024-06-28,C075,P021,S004,4,0.15,4172.616,3908.36,264.25599999999986
T02807,2024-06-19,C022,P020,S004,1,0.15,275.332,242.98,32.352000000000004
T02808,2024-01-29,C083,P026,S005,4,0.15,3453.584,2337.6,1115.984
T02809,2025-08-05,C128,P026,S003,1,0.0,1015.76,584.4,431.36
T02810,2025-06-10,C023,P037,S003,5,0.05,9275.0875,7256.35,2018.7374999999993
T02811,2025-02-18,C190,P026,S001,5,0.0,5078.8,2922.0,2156.8
T02812,2024-06-26,C078,P042,S004,2,0.1,816.5160000000001,633.26,183.25600000000009
T02813,2025-02-08,C176,P020,S004,5,0.05,1538.6200000000001,1214.8999999999999,323.72000000000025
T02814,2024-08-18,C175,P018,S001,2,0.0,2159.78,1407.66,752.1200000000001
T02815,2024-12-26,C048,P041,S002,3,0.0,4905.03,3129.87,1775.1599999999999
T02816,2024-10-20,C127,P001,S002,5,0.0,8368.45,6616.900000000001,1751.5500000000002
T02817,2024-12-21,C098,P043,S002,1,0.1,507.97799999999995,293.96,214.01799999999997
T02818,2024-05-10,C062,P002,S003,2,0.15,1391.892,1055.24,336.65200000000004
T02819,2024-11-20,C096,P023,S004,1,0.05,1784.5465,1014.91,769.6365
T02820,2025-04-14,C154,P043,S002,5,0.1,2539.89,1469.8,1070.09
T02821,2025-02-08,C175,P025,S005,3,0.05,1223.0774999999999,776.1600000000001,446.9174999999998
T02822,2024-01-03,C105,P007,S001,4,0.15,5012.008,3056.08,1955.9279999999999
T02823,2024-05-11,C072,P020,S002,4,0.1,1166.112,971.92,194.19200000000012
T02824,2025-05-01,C161,P022,S004,1,0.15,21.7345,19.05,2.6845
T02825,2024-01-28,C170,P006,S002,1,0.0,318.05,187.34,130.71
T02826,2025-05-15,C041,P014,S004,1,0.05,1275.6125,797.94,477.6724999999999
T02827,2023-11-19,C043,P017,S003,4,0.1,4485.996,3334.08,1151.9160000000002
T02828,2025-07-18,C073,P021,S005,3,0.0,3681.7200000000003,2931.27,750.4500000000003
T02829,2024-09-16,C102,P038,S002,1,0.15,311.8905,285.23,26.660499999999956
T02830,2025-05-07,C033,P014,S005,1,0.15,1141.3374999999999,797.94,343.3974999999998
T02831,2025-06-07,C028,P033,S001,2,0.0,3597.94,2658.3,939.6399999999999
T02832,2024-08-29,C048,P003,S001,1,0.05,320.7485,169.03,151.71849999999998
T02833,2024-10-02,C158,P006,S003,4,0.05,1208.59,749.36,459.2299999999999
T02834,2024-08-18,C153,P022,S001,5,0.05,121.4575,95.25,26.207499999999996
T02835,2023-11-10,C186,P044,S003,1,0.0,1286.55,797.54,489.01
T02836,2024-03-08,C088,P034,S003,2,0.1,770.49,492.14,278.35
T02837,2025-02-26,C052,P031,S001,4,0.15,3725.448,3288.8,436.6479999999997
T02838,2025-02-22,C075,P048,S005,1,0.05,1155.542,794.8,360.74199999999996
T02839,2023-12-21,C161,P026,S002,3,0.15,2590.1879999999996,1753.1999999999998,836.9879999999998
T02840,2025-01-29,C113,P038,S001,2,0.1,660.474,570.46,90.01400000000001
T02841,2025-08-20,C037,P027,S005,3,0.0,3816.69,2857.95,958.7400000000002
T02842,2025-03-12,C176,P017,S001,4,0.0,4984.44,3334.08,1650.3599999999997
T02843,2024-09-10,C186,P002,S003,3,0.0,2456.2799999999997,1582.8600000000001,873.4199999999996
T02844,2024-03-07,C027,P011,S002,1,0.15,211.28449999999998,190.67,20.614499999999992
T02845,2024-06-20,C145,P007,S001,4,0.0,5896.48,3056.08,2840.3999999999996
T02846,2024-07-15,C196,P028,S001,5,0.0,3368.8999999999996,1816.6499999999999,1552.2499999999998
T02847,2024-08-24,C167,P006,S004,5,0.15,1351.7124999999999,936.7,415.0124999999998
T02848,2025-04-01,C176,P032,S005,4,0.15,1036.014,656.04,379.97399999999993
T02849,2025-05-30,C175,P017,S004,5,0.1,5607.495,4167.6,1439.8949999999995
T02850,2024-10-08,C163,P010,S004,4,0.05,4537.655999999999,3355.8,1181.8559999999989
T02851,2024-09-07,C138,P008,S003,2,0.05,208.582,141.18,67.40199999999999
T02852,2023-10-15,C164,P014,S002,4,0.1,4833.900000000001,3191.76,1642.1400000000003
T02853,2024-01-18,C095,P030,S001,4,0.1,105.264,61.12,44.144
T02854,2025-01-30,C011,P022,S004,4,0.05,97.166,76.2,20.965999999999994
T02855,2024-07-01,C033,P025,S003,2,0.15,729.555,517.44,212.1149999999999
T02856,2024-08-06,C107,P011,S004,4,0.15,845.1379999999999,762.68,82.45799999999997
T02857,2024-11-01,C119,P049,S003,3,0.1,1048.302,597.9000000000001,450.4019999999998
T02858,2024-01-01,C035,P039,S005,2,0.05,1027.786,796.5,231.28600000000006
T02859,2025-06-25,C183,P021,S002,5,0.05,5829.389999999999,4885.45,943.9399999999996
T02860,2025-07-07,C119,P004,S005,4,0.1,6673.572,5454.08,1219.4920000000002
T02861,2024-06-22,C055,P036,S004,2,0.15,2552.482,2335.46,217.02199999999993
T02862,2024-08-28,C139,P021,S004,3,0.15,3129.462,2931.27,198.192
T02863,2025-06-02,C052,P012,S002,3,0.05,3400.3064999999992,2454.7200000000003,945.586499999999
T02864,2025-01-17,C133,P031,S004,2,0.15,1862.724,1644.4,218.32399999999984
T02865,2025-02-26,C178,P046,S002,4,0.05,4428.405999999999,3706.2,722.2059999999992
T02866,2023-11-14,C191,P012,S005,2,0.15,2028.2529999999997,1636.48,391.7729999999997
T02867,2023-12-25,C039,P010,S004,3,0.15,3045.006,2516.8500000000004,528.1559999999995
T02868,2024-05-03,C190,P021,S002,4,0.1,4418.064,3908.36,509.7040000000002
T02869,2024-06-02,C174,P004,S001,1,0.0,1853.77,1363.52,490.25
T02870,2024-03-31,C003,P005,S001,3,0.0,4188.66,3012.27,1176.3899999999999
T02871,2024-02-07,C092,P012,S002,2,0.05,2266.8709999999996,1636.48,630.3909999999996
T02872,2024-06-06,C017,P044,S003,5,0.1,5789.475,3987.7,1801.7750000000005
T02873,2024-03-11,C122,P029,S003,2,0.1,2673.09,1976.62,696.4700000000003
T02874,2023-12-19,C026,P024,S005,2,0.05,2826.079,1626.14,1199.939
T02875,2024-10-24,C107,P043,S001,5,0.15,2398.785,1469.8,928.9849999999999
T02876,2024-12-27,C144,P041,S005,4,0.1,5886.036,4173.16,1712.8760000000002
T02877,2024-10-05,C030,P023,S002,4,0.0,7513.88,4059.64,3454.2400000000002
T02878,2025-06-13,C035,P018,S004,4,0.15,3671.626,2815.32,856.306
T02879,2025-08-23,C044,P031,S001,5,0.1,4930.740000000001,4111.0,819.7400000000007
T02880,2025-07-28,C150,P002,S005,2,0.15,1391.892,1055.24,336.65200000000004
T02881,2024-11-30,C126,P033,S005,3,0.1,4857.219,3987.4500000000003,869.7689999999998
T02882,2024-06-22,C095,P046,S001,2,0.05,2214.2029999999995,1853.1,361.1029999999996
T02883,2025-05-17,C174,P048,S004,2,0.0,2432.72,1589.6,843.1199999999999
T02884,2024-04-06,C163,P030,S003,3,0.0,87.72,45.839999999999996,41.88
T02885,2023-12-28,C155,P025,S004,1,0.15,364.7775,258.72,106.05749999999995
T02886,2023-09-14,C094,P004,S003,2,0.1,3336.786,2727.04,609.7460000000001
T02887,2024-04-14,C126,P047,S003,2,0.0,2394.36,1445.48,948.8800000000001
T02888,2025-04-01,C180,P038,S003,3,0.15,935.6714999999999,855.69,79.98149999999987
T02889,2025-01-30,C087,P016,S001,3,0.15,4739.8125,4353.4800000000005,386.3324999999995
T02890,2024-11-07,C086,P039,S005,1,0.05,513.893,398.25,115.64300000000003
T02891,2024-06-11,C189,P015,S005,1,0.1,243.405,187.6,55.80500000000001
T02892,2025-04-28,C052,P010,S004,4,0.15,4060.0079999999994,3355.8,704.2079999999992
T02893,2025-05-15,C178,P002,S003,4,0.1,2947.536,2110.48,837.056
T02894,2024-01-15,C132,P011,S004,4,0.1,894.852,762.68,132.17200000000003
T02895,2024-01-30,C089,P021,S003,5,0.05,5829.389999999999,4885.45,943.9399999999996
T02896,2024-12-18,C073,P019,S003,1,0.15,1498.482,1346.48,152.00199999999995
T02897,2024-04-05,C171,P014,S003,5,0.0,6713.75,3989.7000000000003,2724.0499999999997
T02898,2024-10-13,C033,P008,S001,2,0.0,219.56,141.18,78.38
T02899,2024-05-18,C096,P033,S001,2,0.05,3418.0429999999997,2658.3,759.7429999999995
T02900,2023-12-02,C020,P025,S001,1,0.1,386.235,258.72,127.51499999999999
T02901,2025-07-02,C040,P021,S005,4,0.1,4418.064,3908.36,509.7040000000002
T02902,2025-05-15,C157,P049,S001,1,0.05,368.847,199.3,169.54699999999997
T02903,2025-03-02,C191,P038,S001,2,0.0,733.86,570.46,163.39999999999998
T02904,2024-04-01,C001,P025,S004,2,0.05,815.3849999999999,517.44,297.9449999999998
T02905,2024-11-17,C184,P035,S001,4,0.1,5624.7480000000005,4782.52,842.2280000000001
T02906,2025-02-09,C122,P022,S002,4,0.05,97.166,76.2,20.965999999999994
T02907,2024-09-20,C074,P008,S005,1,0.15,93.313,70.59,22.723
T02908,2024-04-10,C130,P037,S001,1,0.05,1855.0175,1451.27,403.74749999999995
T02909,2025-03-14,C068,P009,S002,5,0.05,585.1525,401.8,183.35250000000002
T02910,2025-08-07,C180,P008,S001,2,0.05,208.582,141.18,67.40199999999999
T02911,2024-06-23,C194,P028,S002,2,0.15,1145.426,726.66,418.76599999999996
T02912,2024-07-05,C154,P028,S004,5,0.1,3032.0099999999998,1816.6499999999999,1215.36
T02913,2025-09-09,C110,P049,S003,3,0.05,1106.541,597.9000000000001,508.64099999999985
T02914,2024-03-21,C168,P004,S003,3,0.05,5283.244499999999,4090.56,1192.684499999999
T02915,2024-06-27,C016,P002,S001,4,0.1,2947.536,2110.48,837.056
T02916,2023-12-07,C159,P002,S004,1,0.15,695.946,527.62,168.32600000000002
T02917,2024-10-07,C191,P035,S001,3,0.1,4218.561,3586.8900000000003,631.6709999999994
T02918,2025-06-18,C146,P023,S003,3,0.15,4790.0985,3044.73,1745.3685
T02919,2024-01-20,C191,P037,S004,3,0.15,4979.257500000001,4353.8099999999995,625.4475000000011
T02920,2025-02-20,C196,P042,S004,3,0.05,1292.817,949.89,342.927
T02921,2025-06-22,C151,P018,S002,1,0.1,971.9010000000001,703.83,268.071
T02922,2024-09-06,C120,P048,S004,3,0.15,3101.718,2384.3999999999996,717.3180000000002
T02923,2025-01-09,C119,P023,S004,2,0.05,3569.093,2029.82,1539.273
T02924,2025-01-14,C108,P034,S001,2,0.1,770.49,492.14,278.35
T02925,2025-03-05,C162,P041,S002,4,0.1,5886.036,4173.16,1712.8760000000002
T02926,2024-08-16,C112,P014,S002,2,0.05,2551.225,1595.88,955.3449999999998
T02927,2024-03-18,C025,P014,S001,4,0.15,4565.349999999999,3191.76,1373.5899999999992
T02928,2024-05-26,C070,P020,S003,2,0.0,647.84,485.96,161.88000000000005
T02929,2023-12-13,C101,P008,S002,3,0.1,296.40600000000006,211.77,84.63600000000005
T02930,2023-12-19,C049,P001,S004,5,0.15,7113.182500000001,6616.900000000001,496.28250000000025
T02931,2023-10-09,C112,P007,S002,4,0.0,5896.48,3056.08,2840.3999999999996
T02932,2024-05-05,C028,P008,S001,3,0.15,279.939,211.77,68.16900000000001
T02933,2024-05-06,C037,P030,S002,5,0.15,124.26999999999998,76.39999999999999,47.86999999999999
T02934,2024-07-15,C107,P013,S004,1,0.1,1021.3199999999999,675.1,346.2199999999999
T02935,2024-10-14,C087,P031,S003,5,0.15,4656.81,4111.0,545.8100000000004
T02936,2024-04-24,C154,P023,S002,5,0.1,8453.115,5074.55,3378.5649999999996
T02937,2024-04-19,C186,P026,S003,2,0.1,1828.368,1168.8,659.568
T02938,2024-06-20,C017,P028,S001,4,0.1,2425.608,1453.32,972.2880000000002
T02939,2023-12-22,C064,P038,S002,3,0.05,1045.7504999999999,855.69,190.06049999999982
T02940,2024-02-21,C163,P044,S004,3,0.1,3473.685,2392.62,1081.065
T02941,2025-08-01,C179,P009,S002,2,0.1,221.742,160.72,61.02199999999999
T02942,2023-10-24,C182,P026,S005,5,0.05,4824.86,2922.0,1902.8599999999997
T02943,2024-01-10,C126,P016,S005,4,0.0,7435.0,5804.64,1630.3599999999997
T02944,2024-06-25,C131,P029,S001,4,0.05,5643.19,3953.24,1689.9499999999998
T02945,2025-01-23,C021,P031,S005,4,0.15,3725.448,3288.8,436.6479999999997
T02946,2023-12-23,C018,P043,S004,4,0.05,2144.796,1175.84,968.9559999999999
T02947,2023-10-12,C183,P019,S002,3,0.0,5288.76,4039.44,1249.3200000000002
T02948,2024-03-23,C064,P001,S002,1,0.1,1506.3210000000001,1323.38,182.94100000000003
T02949,2023-12-28,C159,P016,S004,5,0.05,8829.0625,7255.8,1573.2624999999998
T02950,2024-08-04,C082,P045,S004,3,0.05,5355.378,3013.68,2341.698
T02951,2024-01-20,C153,P038,S005,1,0.1,330.237,285.23,45.007000000000005
T02952,2025-04-21,C189,P033,S002,5,0.1,8095.365000000001,6645.75,1449.6150000000007
T02953,2025-03-18,C097,P017,S004,1,0.1,1121.499,833.52,287.97900000000004
T02954,2024-04-02,C053,P021,S002,3,0.0,3681.7200000000003,2931.27,750.4500000000003
T02955,2024-01-10,C167,P013,S004,1,0.1,1021.3199999999999,675.1,346.2199999999999
T02956,2024-12-21,C199,P035,S002,4,0.15,5312.262,4782.52,529.7419999999993
T02957,2024-07-28,C153,P019,S004,3,0.0,5288.76,4039.44,1249.3200000000002
T02958,2024-12-05,C117,P027,S003,2,0.15,2162.791,1905.3,257.4910000000002
T02959,2025-07-23,C042,P034,S005,2,0.1,770.49,492.14,278.35
T02960,2024-09-22,C032,P037,S001,3,0.15,4979.257500000001,4353.8099999999995,625.4475000000011
T02961,2024-12-03,C037,P036,S003,4,0.0,6005.84,4670.92,1334.92
T02962,2024-09-10,C166,P038,S003,4,0.05,1394.334,1140.92,253.414
T02963,2025-05-19,C157,P027,S001,3,0.1,3435.021,2857.95,577.0710000000004
T02964,2024-04-15,C131,P018,S001,2,0.15,1835.813,1407.66,428.153
T02965,2024-12-10,C018,P045,S002,2,0.0,3758.16,2009.12,1749.04
T02966,2025-08-07,C183,P013,S002,1,0.1,1021.3199999999999,675.1,346.2199999999999
T02967,2024-09-24,C087,P035,S001,4,0.1,5624.7480000000005,4782.52,842.2280000000001
T02968,2023-12-04,C127,P029,S004,5,0.0,7425.25,4941.549999999999,2483.7000000000007
T02969,2024-09-08,C165,P034,S004,2,0.0,856.1,492.14,363.96000000000004
T02970,2023-10-07,C115,P031,S002,1,0.1,986.148,822.2,163.94799999999998
T02971,2025-04-03,C062,P047,S001,5,0.0,5985.900000000001,3613.7,2372.2000000000007
T02972,2024-11-25,C165,P009,S002,4,0.0,492.76,321.44,171.32
T02973,2024-02-23,C057,P017,S002,2,0.05,2367.609,1667.04,700.569
T02974,2023-10-15,C083,P001,S004,4,0.0,6694.76,5293.52,1401.2399999999998
T02975,2024-08-21,C127,P011,S001,4,0.0,994.28,762.68,231.60000000000002
T02976,2025-04-11,C052,P002,S005,1,0.05,777.822,527.62,250.202
T02977,2024-08-01,C150,P012,S004,1,0.1,1073.781,818.24,255.54099999999994
T02978,2025-05-05,C149,P024,S003,5,0.05,7065.1975,4065.3500000000004,2999.8475
T02979,2024-06-11,C055,P007,S002,5,0.0,7370.599999999999,3820.1,3550.4999999999995
T02980,2023-10-13,C069,P033,S005,3,0.15,4587.3735,3987.4500000000003,599.9234999999994
T02981,2024-08-11,C052,P041,S005,3,0.1,4414.527,3129.87,1284.6570000000002
T02982,2024-02-01,C084,P050,S003,4,0.0,4178.56,3100.28,1078.2800000000002
T02983,2025-07-01,C116,P032,S001,4,0.15,1036.014,656.04,379.97399999999993
T02984,2024-06-03,C048,P014,S001,1,0.15,1141.3374999999999,797.94,343.3974999999998
T02985,2025-09-03,C191,P023,S002,2,0.1,3381.246,2029.82,1351.4260000000002
T02986,2025-05-20,C152,P043,S003,3,0.15,1439.2709999999997,881.8799999999999,557.3909999999998
T02987,2024-11-16,C166,P035,S002,5,0.1,7030.935,5978.150000000001,1052.7849999999999
T02988,2025-05-04,C131,P039,S001,3,0.0,1622.8200000000002,1194.75,428.07000000000016
T02989,2025-09-07,C047,P022,S003,2,0.15,43.469,38.1,5.369
T02990,2025-05-31,C185,P037,S003,4,0.15,6639.01,5805.08,833.9300000000003
T02991,2025-04-22,C126,P040,S004,5,0.1,7855.245,6612.200000000001,1243.0449999999992
T02992,2025-02-18,C020,P016,S005,1,0.0,1858.75,1451.16,407.5899999999999
T02993,2024-10-04,C159,P047,S001,1,0.1,1077.462,722.74,354.722
T02994,2024-12-17,C078,P030,S004,4,0.05,111.112,61.12,49.992
T02995,2025-02-25,C014,P035,S003,2,0.05,2968.617,2391.26,577.357
T02996,2025-05-28,C190,P016,S003,1,0.1,1672.875,1451.16,221.71499999999992
T02997,2024-06-13,C168,P033,S001,3,0.0,5396.91,3987.4500000000003,1409.4599999999996
T02998,2025-06-16,C078,P005,S002,3,0.15,3560.361,3012.27,548.0909999999999
T02999,2024-08-24,C031,P030,S001,4,0.05,111.112,61.12,49.992
T03000,2025-01-22,C029,P022,S001,2,0.15,43.469,38.1,5.369
T03001,2024-06-12,C070,P027,S001,5,0.15,5406.9775,4763.25,643.7275
T03002,2025-01-14,C188,P025,S002,2,0.0,858.3,517.44,340.8599999999999
T03003,2023-12-31,C174,P009,S004,1,0.0,123.19,80.36,42.83
T03004,2024-01-15,C111,P023,S004,4,0.05,7138.186,4059.64,3078.546
T03005,2024-01-27,C148,P014,S001,1,0.1,1208.4750000000001,797.94,410.5350000000001
T03006,2023-12-13,C185,P049,S004,2,0.1,698.868,398.6,300.26800000000003
T03007,2025-06-29,C172,P016,S003,2,0.05,3531.625,2902.32,629.3049999999998
T03008,2024-12-31,C001,P030,S001,5,0.15,124.26999999999998,76.39999999999999,47.86999999999999
T03009,2025-05-19,C060,P027,S001,3,0.1,3435.021,2857.95,577.0710000000004
T03010,2023-11-17,C154,P007,S003,4,0.15,5012.008,3056.08,1955.9279999999999
T03011,2024-02-29,C096,P014,S003,5,0.05,6378.0625,3989.7000000000003,2388.3624999999997
T03012,2025-06-26,C189,P023,S003,4,0.05,7138.186,4059.64,3078.546
T03013,2023-10-03,C096,P029,S004,3,0.1,4009.6349999999998,2964.93,1044.705
T03014,2024-03-07,C173,P012,S004,5,0.15,5070.6325,4091.2,979.4324999999999
T03015,2023-11-18,C111,P031,S001,5,0.1,4930.740000000001,4111.0,819.7400000000007
T03016,2024-01-08,C086,P017,S003,4,0.15,4236.773999999999,3334.08,902.6939999999995
T03017,2024-06-23,C011,P009,S003,5,0.05,585.1525,401.8,183.35250000000002
T03018,2024-03-23,C139,P029,S002,5,0.05,7053.987499999999,4941.549999999999,2112.4375
T03019,2023-11-04,C178,P050,S004,1,0.15,887.9440000000001,775.07,112.87400000000002
T03020,2024-10-09,C129,P020,S005,1,0.0,323.92,242.98,80.94000000000003
T03021,2024-02-16,C066,P038,S005,2,0.05,697.167,570.46,126.707
T03022,2025-01-30,C126,P015,S001,3,0.1,730.2149999999999,562.8,167.41499999999996
T03023,2025-07-29,C134,P029,S004,2,0.1,2673.09,1976.62,696.4700000000003
T03024,2024-07-11,C177,P037,S001,2,0.15,3319.505,2902.54,416.96500000000015
T03025,2024-11-08,C178,P044,S002,1,0.0,1286.55,797.54,489.01
T03026,2024-10-15,C037,P020,S001,3,0.05,923.1719999999999,728.9399999999999,194.23199999999997
T03027,2024-06-25,C078,P025,S002,5,0.0,2145.75,1293.6000000000001,852.1499999999999
T03028,2024-05-24,C007,P049,S001,1,0.1,349.434,199.3,150.13400000000001
T03029,2024-01-08,C054,P011,S002,1,0.0,248.57,190.67,57.900000000000006
T03030,2023-11-29,C116,P048,S001,4,0.1,4378.896,3179.2,1199.696
T03031,2024-04-02,C003,P024,S005,3,0.1,4016.0070000000005,2439.21,1576.7970000000005
T03032,2024-06-12,C096,P018,S002,3,0.15,2753.7195,2111.4900000000002,642.2294999999999
T03033,2025-07-03,C163,P040,S005,5,0.0,8728.05,6612.200000000001,2115.8499999999985
T03034,2023-10-12,C009,P023,S004,3,0.1,5071.869,3044.73,2027.1389999999997
T03035,2025-01-15,C066,P029,S004,4,0.0,5940.2,3953.24,1986.96
T03036,2025-08-01,C177,P012,S005,5,0.1,5368.905,4091.2,1277.705
T03037,2023-11-15,C007,P045,S004,1,0.15,1597.2179999999998,1004.56,592.6579999999999
T03038,2025-07-27,C122,P006,S003,5,0.0,1590.25,936.7,653.55
T03039,2024-09-19,C063,P007,S001,4,0.15,5012.008,3056.08,1955.9279999999999
T03040,2025-07-08,C062,P038,S005,4,0.0,1467.72,1140.92,326.79999999999995
T03041,2024-10-30,C080,P015,S005,4,0.05,1027.7099999999998,750.4,277.30999999999983
T03042,2024-10-09,C025,P038,S001,2,0.0,733.86,570.46,163.39999999999998
T03043,2024-07-24,C018,P021,S005,2,0.15,2086.308,1954.18,132.12799999999993
T03044,2024-05-24,C179,P003,S005,4,0.0,1350.52,676.12,674.4
T03045,2025-07-11,C150,P040,S001,5,0.15,7418.842499999999,6612.200000000001,806.6424999999981
T03046,2024-09-16,C116,P046,S003,2,0.0,2330.74,1853.1,477.6399999999999
T03047,2025-01-15,C154,P013,S003,4,0.0,4539.2,2700.4,1838.7999999999997
T03048,2023-10-17,C020,P002,S002,4,0.15,2783.784,2110.48,673.3040000000001
T03049,2025-06-18,C002,P006,S004,2,0.15,540.6850000000001,374.68,166.00500000000005
T03050,2024-01-26,C078,P025,S002,2,0.1,772.47,517.44,255.02999999999997
T03051,2023-10-22,C059,P022,S004,1,0.0,25.57,19.05,6.52
T03052,2023-11-04,C036,P019,S002,5,0.0,8814.6,6732.4,2082.2000000000007
